Student_ID,Gender,Age,Branch,CGPA,Tenth_Percentage,Twelfth_Percentage,Python,Java,SQL,Excel,PowerBI,Tableau,Machine_Learning,Communication_Skill,Aptitude_Score,Projects,Internship,Certifications,LeetCode_Problems,Hackathons,Resume_Score,Placement_Readiness,Expected_Salary_LPA,Placement
1934,Male,22,BCA Data Science,6.79,75.3,89.1,Yes,Yes,No,No,Yes,No,Yes,7,9,6,No,4,244,5,100,87,9.2,Yes
1935,Male,22,BSc CS,8.03,68.7,64.5,Yes,No,Yes,No,No,Yes,No,8,9,1,Yes,3,145,5,100,87,9.2,Yes
1936,Female,23,BSc CS,7.12,64.1,95.4,No,Yes,No,Yes,No,No,No,7,8,1,No,4,219,0,82,73,8.1,Yes
1937,Male,24,BSc CS,6.84,62.5,60.4,No,Yes,No,Yes,Yes,No,Yes,10,9,3,No,4,279,1,94,83,8.9,Yes
1938,Female,20,BSc CS,9.63,89.6,70.1,No,Yes,Yes,No,Yes,No,No,7,5,6,No,4,294,0,100,75,8.2,Yes
1939,Male,20,BCA,9.08,63.4,62.8,Yes,Yes,No,Yes,Yes,No,Yes,5,5,3,No,0,174,1,94,71,7.9,Yes
1940,Male,21,BSc CS,6.88,79.4,75.2,Yes,Yes,No,No,No,No,Yes,6,4,4,Yes,3,162,5,99,71,7.9,Yes
1941,Male,23,BCA,6.74,61.1,81.6,No,Yes,No,No,Yes,Yes,No,8,8,4,Yes,4,277,5,100,84,9.0,Yes
1942,Male,24,BCA,9.08,65.5,70.3,No,No,No,Yes,Yes,No,Yes,7,9,3,No,4,216,4,100,87,9.2,Yes
1943,Male,20,BSc CS,8.49,80.9,71.8,No,No,Yes,No,No,No,No,10,9,0,Yes,0,69,5,97,85,9.1,Yes
1944,Female,21,BCA,8.86,97.8,69.4,No,Yes,No,Yes,Yes,No,Yes,7,9,5,Yes,1,275,4,100,87,9.2,Yes
1945,Male,22,BSc CS,6.85,75.6,87.0,Yes,Yes,No,No,No,Yes,No,7,4,0,Yes,4,293,2,86,63,7.2,Yes
1946,Female,22,BCA,9.68,69.5,61.8,No,No,No,No,No,No,No,4,6,6,No,2,82,0,100,78,8.5,Yes
1947,Male,21,BCA,9.22,78.6,76.8,Yes,No,No,No,Yes,Yes,Yes,7,5,1,No,2,207,3,95,72,8.0,Yes
1948,Female,23,BCA,6.95,71.0,64.1,No,No,Yes,Yes,Yes,No,Yes,10,5,0,Yes,1,150,1,87,67,7.6,Yes
1949,Female,20,BCA Data Science,8.48,78.0,75.2,No,Yes,No,Yes,Yes,Yes,Yes,6,9,0,Yes,2,257,2,93,82,8.8,Yes
1950,Female,21,BSc CS,8.77,97.2,60.6,No,No,No,No,Yes,Yes,Yes,5,8,4,No,3,6,2,100,84,9.0,Yes
1951,Female,24,BSc CS,7.26,70.0,66.2,No,Yes,Yes,Yes,Yes,Yes,Yes,8,6,1,No,2,116,3,82,67,7.6,Yes
1952,Female,22,BCA Data Science,7.16,88.6,61.8,No,Yes,No,No,Yes,No,Yes,4,9,4,Yes,4,166,2,99,86,9.2,Yes
1953,Female,24,BSc CS,5.64,95.9,69.7,No,No,No,No,Yes,Yes,Yes,4,5,1,Yes,5,229,2,77,61,7.1,No
1954,Female,22,BSc CS,9.01,63.2,76.7,No,Yes,Yes,No,Yes,No,Yes,4,5,6,No,5,86,0,100,75,8.2,Yes
1955,Male,22,BSc CS,5.55,80.6,90.4,Yes,No,Yes,Yes,No,No,Yes,4,7,4,Yes,2,279,4,82,70,7.8,Yes
1956,Male,22,BCA,9.34,72.6,68.7,No,Yes,Yes,Yes,Yes,No,No,7,8,2,Yes,6,217,2,100,84,9.0,Yes
1957,Male,22,BCA Data Science,6.59,85.5,73.7,No,No,Yes,Yes,No,Yes,No,8,8,1,No,5,282,0,82,73,8.1,Yes
1958,Female,23,BSc CS,8.27,64.7,80.4,No,No,No,Yes,Yes,No,No,7,8,5,Yes,6,245,0,100,84,9.0,Yes
1959,Male,21,BSc CS,6.09,74.3,61.4,Yes,No,No,Yes,No,Yes,Yes,10,8,5,Yes,4,230,1,100,84,9.0,Yes
1960,Male,20,BCA Data Science,8.91,65.7,64.3,No,Yes,No,Yes,Yes,Yes,Yes,9,8,4,Yes,1,74,0,100,84,9.0,Yes
1961,Male,24,BCA Data Science,6.3,66.7,60.1,Yes,No,No,No,No,Yes,Yes,4,8,6,No,5,197,0,92,79,8.6,Yes
1962,Female,24,BSc CS,9.02,67.2,74.6,Yes,No,Yes,Yes,No,No,Yes,9,4,4,Yes,6,247,2,100,72,8.0,Yes
1963,Female,24,BCA,6.09,72.0,75.5,No,Yes,Yes,Yes,Yes,Yes,No,10,10,3,Yes,0,189,2,90,84,9.0,Yes
1964,Male,21,BCA,7.38,62.8,60.7,Yes,No,No,No,No,No,Yes,4,4,5,No,2,153,0,91,66,7.5,Yes
1965,Female,24,BSc CS,5.51,77.0,72.3,No,No,No,Yes,Yes,No,Yes,7,7,4,Yes,2,283,1,88,73,8.1,Yes
1966,Female,21,BCA,7.94,83.6,66.1,No,Yes,Yes,No,Yes,No,No,10,8,0,No,0,189,4,83,73,8.1,Yes
1967,Male,23,BCA Data Science,7.45,62.9,77.3,No,Yes,Yes,Yes,Yes,Yes,Yes,7,9,6,No,3,267,4,100,87,9.2,Yes
1968,Male,23,BCA,6.8,63.0,92.5,No,Yes,Yes,No,No,No,No,4,7,3,No,2,46,5,78,67,7.6,Yes
1969,Male,23,BCA Data Science,7.16,67.0,62.8,Yes,No,Yes,No,Yes,No,No,5,5,1,No,2,262,4,75,60,7.0,Yes
1970,Male,20,BSc CS,8.99,93.5,94.7,No,No,No,Yes,Yes,No,No,6,7,6,Yes,2,222,4,100,81,8.8,Yes
1971,Female,23,BCA Data Science,6.11,92.1,74.0,Yes,Yes,Yes,Yes,No,Yes,No,7,6,0,No,1,108,1,64,56,6.7,No
1972,Female,20,BCA,7.66,94.9,83.2,No,Yes,Yes,Yes,No,Yes,Yes,9,6,5,No,1,46,1,100,78,8.5,Yes
1973,Male,20,BCA,9.55,80.6,95.4,No,Yes,No,Yes,Yes,No,Yes,4,4,4,No,0,91,3,100,72,8.0,Yes
1974,Male,20,BCA,6.3,63.1,93.4,No,Yes,No,Yes,Yes,Yes,Yes,4,7,0,No,4,160,5,66,60,7.0,No
1975,Male,24,BCA,6.6,86.6,97.5,Yes,No,No,No,Yes,Yes,No,7,8,4,Yes,6,211,2,100,84,9.0,Yes
1976,Male,21,BCA,6.7,77.9,64.4,Yes,Yes,No,Yes,No,Yes,Yes,10,9,6,Yes,0,132,2,100,87,9.2,Yes
1977,Male,23,BCA,8.83,85.2,75.3,Yes,Yes,No,No,Yes,No,No,6,8,6,Yes,2,77,3,100,84,9.0,Yes
1978,Male,24,BCA Data Science,9.71,76.5,88.3,No,Yes,Yes,No,No,Yes,No,5,6,6,Yes,3,152,3,100,78,8.5,Yes
1979,Male,24,BCA Data Science,6.92,62.0,91.0,No,Yes,No,No,No,No,No,4,6,3,Yes,1,289,1,87,70,7.8,Yes
1980,Male,24,BSc CS,7.83,72.7,89.1,Yes,Yes,No,No,Yes,Yes,Yes,4,4,0,No,6,259,3,82,61,7.1,Yes
1981,Male,21,BCA Data Science,5.58,72.5,71.2,No,No,Yes,Yes,Yes,Yes,No,9,8,2,Yes,2,137,5,84,74,8.2,Yes
1982,Female,23,BSc CS,9.34,85.3,66.9,No,No,Yes,Yes,Yes,No,Yes,4,6,0,No,1,93,2,84,68,7.7,Yes
1983,Male,21,BSc CS,9.33,72.9,76.6,Yes,No,Yes,No,Yes,Yes,No,8,8,0,No,5,187,5,100,84,9.0,Yes
1984,Male,24,BSc CS,8.73,62.5,60.4,No,No,Yes,No,Yes,Yes,Yes,4,6,2,Yes,0,109,3,95,75,8.2,Yes
1985,Male,20,BCA,8.5,88.9,62.4,No,Yes,Yes,No,Yes,No,No,10,10,1,No,5,290,2,100,90,9.5,Yes
1986,Male,23,BSc CS,7.17,61.3,75.5,No,Yes,Yes,No,No,Yes,Yes,8,7,5,No,3,134,0,99,80,8.7,Yes
1987,Female,20,BCA Data Science,6.65,85.8,87.2,Yes,Yes,No,No,No,Yes,Yes,4,7,3,No,3,80,2,79,68,7.7,Yes
1988,Male,21,BSc CS,6.19,73.2,60.4,No,Yes,No,No,No,Yes,No,5,6,0,No,4,130,1,67,58,6.8,No
1989,Male,20,BSc CS,9.57,86.7,65.7,Yes,No,No,Yes,Yes,Yes,Yes,8,4,5,No,6,23,2,100,72,8.0,Yes
1990,Female,23,BCA,8.79,80.6,94.7,No,Yes,Yes,Yes,Yes,Yes,No,7,7,1,Yes,4,3,2,100,81,8.8,Yes
1991,Male,20,BSc CS,8.74,97.8,81.1,No,No,Yes,Yes,Yes,No,No,5,7,0,Yes,6,123,3,100,81,8.8,Yes
1992,Male,21,BCA Data Science,6.11,74.1,79.8,Yes,No,No,No,Yes,Yes,Yes,7,4,0,No,6,82,1,74,56,6.7,Yes
1993,Female,21,BSc CS,7.36,96.4,63.8,Yes,Yes,No,Yes,No,Yes,No,8,4,3,Yes,6,57,4,100,72,8.0,Yes
1994,Male,20,BSc CS,7.1,80.9,63.1,No,No,No,Yes,Yes,No,Yes,9,4,6,No,1,245,4,100,72,8.0,Yes
1995,Male,24,BCA Data Science,9.71,83.1,65.9,No,Yes,No,No,No,Yes,Yes,8,5,1,No,1,0,0,99,74,8.2,Yes
1996,Male,20,BCA,8.14,80.4,83.8,Yes,Yes,Yes,Yes,No,Yes,No,6,7,2,Yes,5,67,5,100,81,8.8,Yes
1997,Female,23,BCA,9.69,96.3,81.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,6,5,Yes,1,67,1,100,78,8.5,Yes
1998,Male,22,BSc CS,9.16,64.8,93.3,Yes,No,Yes,Yes,Yes,Yes,No,6,4,3,No,3,100,0,100,72,8.0,Yes
1999,Male,23,BSc CS,8.91,68.8,91.5,No,No,No,No,Yes,Yes,Yes,10,4,5,Yes,5,82,4,100,72,8.0,Yes
2000,Male,24,BCA,9.3,86.1,88.2,No,No,No,Yes,Yes,Yes,Yes,10,4,2,Yes,6,277,2,100,72,8.0,Yes
